iso3,country,block,variant,weo_vintage,base_year,year,side,component,line_code,contribution_pp,measure,component_meaning,notes
GBR,United Kingdom,history,maximum_extension,,2012,2013,expenditure,covered_line,GF04,0.5988641095659518,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,expenditure,covered_line,GF05,0.040611926805218884,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,expenditure,covered_line,GF06,0.095871789507318,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,expenditure,covered_line,GF07,-0.015580220832646374,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,expenditure,covered_line,GF08,0.11432003226635318,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,expenditure,covered_line,GF09,0.2768663710449287,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,expenditure,covered_line,GF10,0.47908175128763275,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,memo,ANCHOR_B9_DELTA,,-0.0010938414500452076,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2012,2013,memo,WEO_GGXCNL_DELTA,,2.6648200894120926,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R01,0.03545941909809808,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R02,0.05341790560014145,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R03,-0.03920818965425649,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R04,-0.12105916911333836,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R05,0.10094111058884456,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R06,-0.15045223868953017,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R07,-0.014312637271923258,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R08,0.9125820595239614,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R09,0.03901996019310683,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,revenue,covered_line,R10,0.11318472937551587,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2012,2013,total,NLB_CHANGE_SUM,,2.665913930862138,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF01,0.3473306313686697,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF02,0.10741433379227346,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF03,0.13020702562130185,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF04,-0.10403489448220296,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF05,-0.025090533502990665,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF06,0.03490981081979358,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF07,-0.10790391641110342,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF08,0.032744865308844025,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF09,-0.034141931001367004,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,expenditure,covered_line,GF10,0.41088064281414594,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,memo,ANCHOR_B9_DELTA,,0.00029279257698172634,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2013,2014,memo,WEO_GGXCNL_DELTA,,-0.17307444007801792,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R01,0.007985823695234873,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R02,-0.02923909646534925,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R03,-0.21209486861050036,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R04,-0.011907792656067409,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R05,-0.08849977363524844,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R06,-0.15790857155082022,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R07,-0.00927391623442614,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R08,-0.6067685188389788,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R09,0.010450135805529365,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,revenue,covered_line,R10,0.1315733115082622,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2013,2014,total,NLB_CHANGE_SUM,,-0.17336723265499965,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF01,0.48401421422454294,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF02,0.10916799088146294,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF03,0.03849935419443888,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF04,-0.08684650342166526,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF05,0.025602484324622077,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF06,-0.03815698253126333,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF07,-0.07665234884937921,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF08,0.0009725671548362416,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF09,0.12195331058285908,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,expenditure,covered_line,GF10,0.10107350929075276,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,memo,ANCHOR_B9_DELTA,,-1.2320791855868762e-05,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2014,2015,memo,WEO_GGXCNL_DELTA,,0.9323548112547924,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R01,0.07979060354160877,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R02,-0.009276066209500805,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R03,0.21089917762196625,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R04,-0.10788727696474203,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R05,0.031169747880102627,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R06,0.15790750561377742,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R07,-0.004215367672866623,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R08,-0.025102542088230578,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R09,0.0017240396947126174,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,revenue,covered_line,R10,-0.08227028522138652,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2014,2015,total,NLB_CHANGE_SUM,,0.9323671320466482,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF01,-0.014918748379316032,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF02,0.09787455639773991,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF03,0.07480813074084748,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF04,0.011805123292898262,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF05,0.025287183115889778,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF06,0.046533638831581986,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF07,-0.023157181277756733,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF08,0.041563181258568324,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF09,0.14286615987854703,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,expenditure,covered_line,GF10,0.3975953475590599,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,memo,ANCHOR_B9_DELTA,,5.709303946943578e-06,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2015,2016,memo,WEO_GGXCNL_DELTA,,1.25462177323611,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R01,-0.04291372068303406,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R02,0.09783138072448627,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R03,0.016814861578721974,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R04,0.3156079367451634,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R05,-0.003233209903232351,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R06,0.1366213159964616,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R07,-0.035889358245293,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R08,0.046339199693838734,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R09,-0.01855089184698601,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,revenue,covered_line,R10,-0.05826884154602335,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2015,2016,total,NLB_CHANGE_SUM,,1.254616063932163,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF01,-0.14244980637088747,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF02,0.03446553416312052,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF03,-0.006104062996168183,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF04,-0.30992554015409934,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF05,0.030539248762488994,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF06,-0.07393294995413045,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF07,0.15816236286714525,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF08,0.02286092956938256,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF09,0.1277615922570939,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,expenditure,covered_line,GF10,0.6130189899977906,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,memo,ANCHOR_B9_DELTA,,6.377919822186939e-05,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2016,2017,memo,WEO_GGXCNL_DELTA,,0.7972089806106482,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R01,0.00439234455475862,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R02,0.029478882901488174,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R03,0.06932786359690052,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R04,0.037422543612391015,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R05,0.003718372282715196,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R06,0.09763973094596701,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R07,0.003168543783295787,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R08,0.036638842910022715,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R09,0.023599223397929858,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,revenue,covered_line,R10,0.03736255528522105,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2016,2017,total,NLB_CHANGE_SUM,,0.7971452014124263,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF01,0.08365397106624914,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF02,0.02708153884020438,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF03,0.009478585557986044,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF04,0.008135629841567876,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF05,0.04954875868110131,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF06,0.013340960541248417,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF07,-0.09770117620054725,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF08,0.038749444423917014,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF09,0.08269613097743253,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,expenditure,covered_line,GF10,0.12547291502943425,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,memo,ANCHOR_B9_DELTA,,1.2856367507252386e-06,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
GBR,United Kingdom,history,maximum_extension,,2017,2018,memo,WEO_GGXCNL_DELTA,,0.2510129016695457,"pp of GDP, change on the previous year",the IMF WEO's own change in GGXCNL/NGDP over the same year — the history-side comparison with the WEO (§8.3),"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R01,0.03346700713805356,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R02,-0.06691696913187009,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R03,-0.007291757033967006,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R04,-0.05953492584118286,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R05,0.04939462218451346,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R06,-0.00026287566221167014,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R07,0.01685630595520738,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R08,-0.10213498895431297,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R09,0.04283215997147802,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,revenue,covered_line,R10,0.004146278648493439,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2017,2018,total,NLB_CHANGE_SUM,,0.251011616032795,"pp of GDP, change on the previous year","the change in the sum-based balance, d((sum R - sum E)/GDP) — equal to the sum of that year's line contributions exactly (V26)",Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF01,0.3100361659540397,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF02,-0.13453736312879008,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF03,0.015671602937877838,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF04,-0.1586503176845805,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF05,0.020063209241015338,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF06,-0.08962674736882215,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF07,-0.12441888457693923,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF08,0.015664280759869215,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF09,-0.01271895242316301,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,expenditure,covered_line,GF10,0.1992164314506384,"pp of GDP, change on the previous year",one line's contribution to the year's change in NLB/GDP,
GBR,United Kingdom,history,maximum_extension,,2018,2019,memo,ANCHOR_B9_DELTA,,5.528961523393328e-06,"pp of GDP, change on the previous year","the anchor's own change in B.9/GDP MINUS the sum-based change: a rounding and vintage wedge, reported and never allocated to lines (D16)","anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
